0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:53 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/badges.html HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:53 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/tools.html HTTP/1.1" 200 860
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:53 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/heatmap/heatmap-action.html HTTP/1.1" 200 390
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:53 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/activityInstance-period/activityInstance-action.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:53 +0200] "GET /camunda/api/engine/engine/default/history/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122/statistics?canceled=true&completeScope=true&finished=true&startedAfter=2018-07-18T09:39:53.483%2B0200 HTTP/1.1" 200 2412
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122 HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "GET /camunda/api/engine/engine/default/process-definition?key=UserProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 1047
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "POST /camunda/api/engine/engine/default/job-definition HTTP/1.1" 200 984
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
